words,ocurrences
panic,92
fear,614
sad,299
mental,721
mind,383
sorry,293
shame,266
hate,462
hell,488
bad,796
feel,813
feeling,399
shit,700
worst,623
worse,659
blame,205
lonely,30
chaos,77
mad,109
ruined,44
anxiety,186
stress,274
stressed,44
phobia,14
shame,266
hurt,87
disorder,57
loneliness,78
turmoil,14
anger,36
horror,34
rage,35
fate,23
nervous,37
restless,4
depression,140
grief,68
worry,227
worried,261
angst,11
depressed,25
suicide,97
suffer,480
suffering,303
uncertainty,101
uneasy,9
sadness,26
afraid,132
alone,380
suicidal,10
mood,52
tension,21
anxious,38
desperate,79
dismal,11
exhausted,36
insecure,13
distress,38
distressed,9
frustration,31
disgusting,101
boredom,7
bored,37
insane,116
stupidity,113
bullshit,165
uncertain,39
displeased,0
uncomfortable,23
melancholy,0
overwhelmed,59
pessimistic,3
unhappy,19
upset,39
outrage,39
ass,213
damn,324
covidiot,35
terrify,1
terrified,19
terrifying,39
distrust,24
scare,71
scared,178
scaring,5
dread,8
failed,272
failed,272
failure,651
fuck,645
fucking,651
miserable,23
regret,36
shock,63
shocked,88
negligence,36
betrayed,5
cry,76
crying,55
idiot,129
idiots,151
selfish,75
upheaval,6
mess,134
crisis,1605
horrible,76
violence,363
abuse,151
rape,68
stupid,457
