words,ocurrences
panic,689
fear,1632
sad,1615
mental,1196
mind,1195
sorry,1187
shame,918
hate,1387
hell,1174
bad,3290
feel,2259
feeling,661
shit,2770
worst,2172
worse,2255
blame,1702
lonely,62
chaos,300
mad,435
ruined,175
anxiety,500
stress,577
stressed,112
phobia,8
shame,918
hurt,315
disorder,73
loneliness,57
turmoil,101
anger,216
horror,154
rage,199
fate,53
nervous,97
restless,19
depression,348
grief,168
worry,723
worried,946
angst,12
depressed,62
suicide,167
suffer,457
suffering,800
uncertainty,376
uneasy,7
sadness,36
afraid,460
alone,945
suicidal,21
mood,94
tension,50
anxious,147
desperate,279
dismal,125
exhausted,77
insecure,35
distress,126
distressed,15
frustration,67
disgusting,571
boredom,17
bored,122
insane,410
stupidity,536
bullshit,624
uncertain,249
displeased,0
uncomfortable,118
melancholy,3
overwhelmed,293
pessimistic,20
unhappy,28
upset,272
outrage,150
ass,1158
damn,1685
covidiot,195
terrify,81
terrified,111
terrifying,238
distrust,20
scare,256
scared,717
scaring,38
dread,29
failed,1667
failed,1667
failure,1559
fuck,2676
fucking,2669
miserable,66
regret,202
shock,236
shocked,253
negligence,329
betrayed,36
cry,152
crying,191
idiot,1295
idiots,740
selfish,1114
upheaval,20
mess,446
crisis,7989
horrible,402
violence,443
abuse,289
rape,55
stupid,2261
