words,ocurrences
panic,446
fear,1280
sad,849
mental,1021
mind,801
sorry,760
shame,457
hate,583
hell,804
bad,1737
feel,1627
feeling,563
shit,1184
worst,1218
worse,1186
blame,853
lonely,44
chaos,295
mad,199
ruined,106
anxiety,859
stress,584
stressed,100
phobia,6
shame,457
hurt,229
disorder,68
loneliness,61
turmoil,29
anger,94
horror,120
rage,84
fate,47
nervous,99
restless,56
depression,367
grief,105
worry,485
worried,571
angst,5
depressed,78
suicide,188
suffer,356
suffering,542
uncertainty,281
uneasy,9
sadness,26
afraid,275
alone,653
suicidal,14
mood,60
tension,34
anxious,118
desperate,198
dismal,35
exhausted,33
insecure,27
distress,62
distressed,18
frustration,45
disgusting,384
boredom,23
bored,54
insane,215
stupidity,200
bullshit,362
uncertain,134
displeased,0
uncomfortable,49
melancholy,1
overwhelmed,106
pessimistic,14
unhappy,35
upset,95
outrage,100
ass,416
damn,622
covidiot,69
terrify,6
terrified,53
terrifying,85
distrust,31
scare,217
scared,315
scaring,22
dread,8
failed,1008
failed,1008
failure,664
fuck,1065
fucking,895
miserable,35
regret,151
shock,127
shocked,164
negligence,148
betrayed,11
cry,102
crying,99
idiot,359
idiots,259
selfish,207
upheaval,18
mess,209
crisis,4166
horrible,221
violence,348
abuse,249
rape,40
stupid,970
