words,ocurrences
panic,317
fear,1219
sad,793
mental,1536
mind,683
sorry,840
shame,612
hate,707
hell,645
bad,1692
feel,1499
feeling,495
shit,1440
worst,1057
worse,2164
blame,878
lonely,52
chaos,234
mad,234
ruined,96
anxiety,290
stress,457
stressed,76
phobia,6
shame,612
hurt,167
disorder,38
loneliness,116
turmoil,31
anger,85
horror,75
rage,57
fate,186
nervous,41
restless,6
depression,299
grief,124
worry,434
worried,835
angst,19
depressed,58
suicide,497
suffer,331
suffering,676
uncertainty,276
uneasy,6
sadness,32
afraid,363
alone,657
suicidal,19
mood,46
tension,20
anxious,68
desperate,185
dismal,15
exhausted,71
insecure,29
distress,64
distressed,22
frustration,48
disgusting,418
boredom,7
bored,41
insane,241
stupidity,244
bullshit,415
uncertain,102
displeased,1
uncomfortable,24
melancholy,0
overwhelmed,193
pessimistic,12
unhappy,18
upset,90
outrage,54
ass,542
damn,756
covidiot,146
terrify,1
terrified,47
terrifying,73
distrust,42
scare,156
scared,265
scaring,17
dread,9
failed,971
failed,971
failure,836
fuck,1312
fucking,1111
miserable,66
regret,43
shock,220
shocked,245
negligence,211
betrayed,17
cry,123
crying,99
idiot,481
idiots,433
selfish,357
upheaval,19
mess,235
crisis,3156
horrible,233
violence,347
abuse,242
rape,33
stupid,1038
