words,ocurrences
panic,145
fear,680
sad,446
mental,373
mind,472
sorry,412
shame,242
hate,343
hell,498
bad,1035
feel,824
feeling,273
shit,666
worst,652
worse,1028
blame,401
lonely,17
chaos,67
mad,87
ruined,37
anxiety,115
stress,149
stressed,35
phobia,3
shame,242
hurt,111
disorder,33
loneliness,16
turmoil,14
anger,65
horror,29
rage,51
fate,13
nervous,27
restless,0
depression,54
grief,43
worry,255
worried,318
angst,1
depressed,11
suicide,90
suffer,186
suffering,451
uncertainty,94
uneasy,0
sadness,11
afraid,293
alone,535
suicidal,7
mood,32
tension,7
anxious,35
desperate,64
dismal,4
exhausted,43
insecure,8
distress,27
distressed,3
frustration,52
disgusting,125
boredom,0
bored,9
insane,131
stupidity,182
bullshit,266
uncertain,28
displeased,0
uncomfortable,16
melancholy,1
overwhelmed,123
pessimistic,27
unhappy,13
upset,52
outrage,44
ass,298
damn,854
covidiot,46
terrify,2
terrified,46
terrifying,41
distrust,22
scare,129
scared,261
scaring,8
dread,2
failed,346
failed,346
failure,270
fuck,645
fucking,548
miserable,24
regret,96
shock,89
shocked,80
negligence,73
betrayed,15
cry,56
crying,51
idiot,270
idiots,245
selfish,169
upheaval,3
mess,121
crisis,1450
horrible,115
violence,1173
abuse,133
rape,44
stupid,651
