words,ocurrences
panic,208
fear,1212
sad,897
mental,627
mind,523
sorry,855
shame,435
hate,556
hell,520
bad,1341
feel,1243
feeling,377
shit,984
worst,1086
worse,958
blame,937
lonely,44
chaos,243
mad,154
ruined,85
anxiety,310
stress,429
stressed,64
phobia,8
shame,435
hurt,198
disorder,50
loneliness,53
turmoil,14
anger,94
horror,79
rage,50
fate,35
nervous,55
restless,7
depression,236
grief,168
worry,447
worried,331
angst,1
depressed,43
suicide,173
suffer,232
suffering,626
uncertainty,144
uneasy,7
sadness,39
afraid,390
alone,546
suicidal,33
mood,50
tension,52
anxious,72
desperate,171
dismal,11
exhausted,24
insecure,25
distress,52
distressed,26
frustration,45
disgusting,278
boredom,19
bored,53
insane,140
stupidity,194
bullshit,306
uncertain,62
displeased,1
uncomfortable,83
melancholy,4
overwhelmed,165
pessimistic,7
unhappy,59
upset,92
outrage,125
ass,376
damn,511
covidiot,73
terrify,1
terrified,43
terrifying,125
distrust,25
scare,121
scared,274
scaring,17
dread,16
failed,837
failed,837
failure,750
fuck,823
fucking,692
miserable,31
regret,49
shock,102
shocked,154
negligence,128
betrayed,13
cry,78
crying,85
idiot,339
idiots,293
selfish,227
upheaval,12
mess,261
crisis,2909
horrible,174
violence,290
abuse,182
rape,195
stupid,774
