words,ocurrences
panic,213
fear,1093
sad,978
mental,726
mind,817
sorry,915
shame,489
hate,763
hell,732
bad,1879
feel,1298
feeling,391
shit,1344
worst,994
worse,1231
blame,922
lonely,26
chaos,181
mad,191
ruined,113
anxiety,307
stress,423
stressed,67
phobia,8
shame,489
hurt,329
disorder,37
loneliness,29
turmoil,24
anger,185
horror,100
rage,51
fate,143
nervous,50
restless,5
depression,284
grief,154
worry,465
worried,423
angst,7
depressed,51
suicide,169
suffer,329
suffering,552
uncertainty,192
uneasy,9
sadness,39
afraid,288
alone,653
suicidal,19
mood,102
tension,24
anxious,57
desperate,232
dismal,18
exhausted,37
insecure,17
distress,51
distressed,11
frustration,41
disgusting,238
boredom,19
bored,55
insane,223
stupidity,416
bullshit,403
uncertain,92
displeased,2
uncomfortable,40
melancholy,0
overwhelmed,73
pessimistic,9
unhappy,20
upset,117
outrage,86
ass,587
damn,831
covidiot,144
terrify,3
terrified,61
terrifying,87
distrust,22
scare,158
scared,277
scaring,31
dread,14
failed,1227
failed,1227
failure,1329
fuck,1002
fucking,1073
miserable,28
regret,47
shock,103
shocked,234
negligence,174
betrayed,16
cry,126
crying,114
idiot,543
idiots,515
selfish,428
upheaval,11
mess,404
crisis,2729
horrible,244
violence,257
abuse,193
rape,181
stupid,1386
