words,ocurrences
panic,69
fear,470
sad,362
mental,821
mind,355
sorry,376
shame,275
hate,336
hell,379
bad,850
feel,846
feeling,352
shit,754
worst,458
worse,527
blame,380
lonely,22
chaos,71
mad,86
ruined,33
anxiety,196
stress,267
stressed,70
phobia,10
shame,275
hurt,129
disorder,44
loneliness,64
turmoil,15
anger,37
horror,38
rage,23
fate,17
nervous,32
restless,3
depression,138
grief,75
worry,329
worried,288
angst,1
depressed,34
suicide,80
suffer,162
suffering,468
uncertainty,106
uneasy,1
sadness,22
afraid,176
alone,301
suicidal,14
mood,35
tension,13
anxious,55
desperate,126
dismal,80
exhausted,41
insecure,22
distress,40
distressed,12
frustration,51
disgusting,204
boredom,11
bored,34
insane,97
stupidity,83
bullshit,202
uncertain,74
displeased,1
uncomfortable,21
melancholy,0
overwhelmed,69
pessimistic,2
unhappy,13
upset,57
outrage,52
ass,268
damn,304
covidiot,19
terrify,1
terrified,19
terrifying,71
distrust,13
scare,79
scared,157
scaring,15
dread,7
failed,495
failed,495
failure,828
fuck,753
fucking,534
miserable,19
regret,24
shock,72
shocked,76
negligence,65
betrayed,6
cry,46
crying,47
idiot,170
idiots,111
selfish,79
upheaval,6
mess,150
crisis,2122
horrible,121
violence,257
abuse,136
rape,19
stupid,343
