words,ocurrences
panic,169
fear,759
sad,583
mental,467
mind,387
sorry,565
shame,266
hate,359
hell,539
bad,1026
feel,737
feeling,267
shit,1036
worst,703
worse,765
blame,656
lonely,10
chaos,69
mad,99
ruined,27
anxiety,117
stress,171
stressed,34
phobia,3
shame,266
hurt,181
disorder,28
loneliness,27
turmoil,109
anger,54
horror,47
rage,71
fate,20
nervous,47
restless,1
depression,55
grief,70
worry,274
worried,290
angst,1
depressed,20
suicide,90
suffer,179
suffering,300
uncertainty,66
uneasy,5
sadness,11
afraid,181
alone,366
suicidal,13
mood,30
tension,20
anxious,35
desperate,61
dismal,1
exhausted,38
insecure,6
distress,23
distressed,5
frustration,32
disgusting,183
boredom,15
bored,9
insane,167
stupidity,152
bullshit,283
uncertain,26
displeased,2
uncomfortable,18
melancholy,1
overwhelmed,125
pessimistic,10
unhappy,6
upset,43
outrage,46
ass,329
damn,706
covidiot,42
terrify,2
terrified,34
terrifying,58
distrust,23
scare,114
scared,202
scaring,14
dread,2
failed,353
failed,353
failure,268
fuck,819
fucking,733
miserable,40
regret,65
shock,145
shocked,83
negligence,82
betrayed,10
cry,57
crying,68
idiot,281
idiots,244
selfish,222
upheaval,5
mess,318
crisis,1549
horrible,132
violence,238
abuse,122
rape,19
stupid,669
