words,ocurrences
panic,61
fear,397
sad,207
mental,361
mind,254
sorry,249
shame,159
hate,179
hell,203
bad,427
feel,436
feeling,143
shit,441
worst,255
worse,327
blame,288
lonely,16
chaos,44
mad,58
ruined,41
anxiety,114
stress,137
stressed,32
phobia,2
shame,159
hurt,53
disorder,24
loneliness,69
turmoil,6
anger,17
horror,27
rage,30
fate,12
nervous,16
restless,0
depression,75
grief,38
worry,140
worried,219
angst,0
depressed,12
suicide,75
suffer,86
suffering,178
uncertainty,60
uneasy,5
sadness,10
afraid,115
alone,207
suicidal,2
mood,25
tension,3
anxious,42
desperate,59
dismal,9
exhausted,16
insecure,7
distress,20
distressed,3
frustration,34
disgusting,61
boredom,1
bored,10
insane,55
stupidity,60
bullshit,142
uncertain,32
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,40
pessimistic,6
unhappy,7
upset,17
outrage,21
ass,93
damn,170
covidiot,14
terrify,1
terrified,10
terrifying,15
distrust,7
scare,70
scared,99
scaring,3
dread,7
failed,195
failed,195
failure,203
fuck,317
fucking,369
miserable,67
regret,21
shock,53
shocked,162
negligence,30
betrayed,4
cry,41
crying,24
idiot,83
idiots,100
selfish,66
upheaval,1
mess,70
crisis,1209
horrible,50
violence,236
abuse,110
rape,21
stupid,249
