words,ocurrences
panic,134
fear,819
sad,627
mental,775
mind,448
sorry,545
shame,303
hate,335
hell,420
bad,1084
feel,1281
feeling,370
shit,753
worst,670
worse,955
blame,521
lonely,45
chaos,143
mad,112
ruined,39
anxiety,273
stress,324
stressed,61
phobia,6
shame,303
hurt,124
disorder,33
loneliness,32
turmoil,22
anger,54
horror,55
rage,37
fate,36
nervous,39
restless,19
depression,163
grief,89
worry,319
worried,299
angst,6
depressed,23
suicide,99
suffer,242
suffering,423
uncertainty,160
uneasy,6
sadness,25
afraid,372
alone,465
suicidal,13
mood,64
tension,13
anxious,63
desperate,93
dismal,9
exhausted,102
insecure,17
distress,71
distressed,5
frustration,52
disgusting,152
boredom,13
bored,30
insane,170
stupidity,123
bullshit,205
uncertain,61
displeased,0
uncomfortable,32
melancholy,1
overwhelmed,173
pessimistic,9
unhappy,20
upset,56
outrage,37
ass,198
damn,385
covidiot,55
terrify,4
terrified,35
terrifying,77
distrust,24
scare,102
scared,286
scaring,12
dread,20
failed,584
failed,584
failure,1683
fuck,665
fucking,568
miserable,35
regret,31
shock,215
shocked,77
negligence,115
betrayed,8
cry,78
crying,79
idiot,216
idiots,148
selfish,167
upheaval,8
mess,219
crisis,1520
horrible,149
violence,214
abuse,115
rape,19
stupid,383
