words,ocurrences
panic,53
fear,445
sad,328
mental,191
mind,200
sorry,264
shame,141
hate,184
hell,234
bad,517
feel,395
feeling,133
shit,373
worst,231
worse,372
blame,165
lonely,7
chaos,34
mad,75
ruined,23
anxiety,87
stress,76
stressed,19
phobia,1
shame,141
hurt,53
disorder,23
loneliness,5
turmoil,3
anger,39
horror,40
rage,26
fate,9
nervous,18
restless,0
depression,39
grief,59
worry,141
worried,151
angst,1
depressed,2
suicide,69
suffer,219
suffering,161
uncertainty,25
uneasy,3
sadness,14
afraid,89
alone,223
suicidal,9
mood,12
tension,4
anxious,22
desperate,30
dismal,7
exhausted,63
insecure,6
distress,23
distressed,5
frustration,15
disgusting,99
boredom,7
bored,5
insane,90
stupidity,123
bullshit,162
uncertain,30
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,82
pessimistic,14
unhappy,1
upset,26
outrage,38
ass,143
damn,202
covidiot,38
terrify,0
terrified,19
terrifying,28
distrust,16
scare,94
scared,73
scaring,6
dread,4
failed,212
failed,212
failure,173
fuck,354
fucking,338
miserable,15
regret,57
shock,73
shocked,39
negligence,49
betrayed,7
cry,43
crying,44
idiot,154
idiots,176
selfish,157
upheaval,2
mess,72
crisis,526
horrible,100
violence,81
abuse,55
rape,45
stupid,417
