words,ocurrences
panic,915
fear,2073
sad,1675
mental,1666
mind,1385
sorry,1360
shame,993
hate,1284
hell,1318
bad,3101
feel,2825
feeling,955
shit,2307
worst,1749
worse,3104
blame,1453
lonely,115
chaos,379
mad,408
ruined,151
anxiety,835
stress,888
stressed,153
phobia,17
shame,993
hurt,341
disorder,73
loneliness,150
turmoil,87
anger,276
horror,145
rage,81
fate,99
nervous,90
restless,19
depression,502
grief,219
worry,925
worried,809
angst,12
depressed,79
suicide,350
suffer,463
suffering,1095
uncertainty,552
uneasy,10
sadness,81
afraid,508
alone,1230
suicidal,43
mood,150
tension,58
anxious,199
desperate,421
dismal,19
exhausted,97
insecure,76
distress,179
distressed,35
frustration,88
disgusting,530
boredom,88
bored,248
insane,410
stupidity,487
bullshit,611
uncertain,429
displeased,2
uncomfortable,102
melancholy,6
overwhelmed,383
pessimistic,21
unhappy,30
upset,205
outrage,118
ass,1037
damn,1123
covidiot,413
terrify,7
terrified,156
terrifying,212
distrust,30
scare,250
scared,480
scaring,41
dread,25
failed,1196
failed,1196
failure,1203
fuck,1976
fucking,1642
miserable,64
regret,100
shock,315
shocked,329
negligence,259
betrayed,117
cry,252
crying,233
idiot,915
idiots,678
selfish,303
upheaval,43
mess,411
crisis,14087
horrible,446
violence,817
abuse,467
rape,34
stupid,1842
