words,ocurrences
panic,235
fear,1053
sad,743
mental,819
mind,515
sorry,569
shame,471
hate,570
hell,508
bad,1394
feel,1081
feeling,280
shit,866
worst,870
worse,1145
blame,768
lonely,21
chaos,118
mad,146
ruined,105
anxiety,237
stress,359
stressed,43
phobia,3
shame,471
hurt,169
disorder,38
loneliness,46
turmoil,28
anger,118
horror,85
rage,38
fate,36
nervous,25
restless,3
depression,254
grief,77
worry,434
worried,526
angst,3
depressed,31
suicide,396
suffer,278
suffering,540
uncertainty,118
uneasy,9
sadness,26
afraid,308
alone,508
suicidal,14
mood,51
tension,21
anxious,38
desperate,164
dismal,13
exhausted,45
insecure,13
distress,48
distressed,9
frustration,39
disgusting,199
boredom,8
bored,42
insane,155
stupidity,226
bullshit,288
uncertain,43
displeased,2
uncomfortable,25
melancholy,2
overwhelmed,116
pessimistic,4
unhappy,13
upset,82
outrage,51
ass,436
damn,553
covidiot,91
terrify,6
terrified,46
terrifying,64
distrust,19
scare,116
scared,172
scaring,22
dread,9
failed,942
failed,942
failure,661
fuck,617
fucking,650
miserable,14
regret,44
shock,76
shocked,98
negligence,298
betrayed,13
cry,73
crying,104
idiot,551
idiots,323
selfish,251
upheaval,5
mess,153
crisis,2076
horrible,206
violence,255
abuse,142
rape,38
stupid,977
