words,ocurrences
panic,443
fear,2433
sad,1439
mental,1301
mind,1269
sorry,1218
shame,806
hate,1059
hell,1509
bad,3388
feel,2456
feeling,718
shit,2666
worst,2227
worse,4807
blame,1950
lonely,61
chaos,343
mad,362
ruined,129
anxiety,498
stress,638
stressed,123
phobia,11
shame,806
hurt,423
disorder,87
loneliness,67
turmoil,57
anger,155
horror,195
rage,98
fate,64
nervous,126
restless,7
depression,356
grief,136
worry,812
worried,766
angst,12
depressed,68
suicide,306
suffer,537
suffering,904
uncertainty,447
uneasy,41
sadness,54
afraid,514
alone,1040
suicidal,24
mood,92
tension,71
anxious,120
desperate,354
dismal,21
exhausted,92
insecure,29
distress,115
distressed,24
frustration,64
disgusting,395
boredom,40
bored,94
insane,550
stupidity,494
bullshit,668
uncertain,203
displeased,2
uncomfortable,138
melancholy,1
overwhelmed,291
pessimistic,23
unhappy,32
upset,173
outrage,95
ass,1125
damn,1557
covidiot,299
terrify,9
terrified,111
terrifying,275
distrust,87
scare,308
scared,503
scaring,39
dread,24
failed,1282
failed,1282
failure,1503
fuck,2415
fucking,2286
miserable,67
regret,148
shock,196
shocked,276
negligence,296
betrayed,19
cry,170
crying,180
idiot,1110
idiots,739
selfish,592
upheaval,25
mess,515
crisis,6519
horrible,450
violence,643
abuse,432
rape,168
stupid,2253
