words,ocurrences
panic,349
fear,1043
sad,525
mental,626
mind,506
sorry,572
shame,338
hate,558
hell,608
bad,1403
feel,1289
feeling,277
shit,886
worst,710
worse,878
blame,592
lonely,28
chaos,291
mad,154
ruined,77
anxiety,187
stress,313
stressed,43
phobia,6
shame,338
hurt,197
disorder,25
loneliness,50
turmoil,9
anger,49
horror,89
rage,39
fate,41
nervous,79
restless,2
depression,198
grief,166
worry,320
worried,728
angst,3
depressed,29
suicide,141
suffer,223
suffering,445
uncertainty,115
uneasy,1
sadness,25
afraid,194
alone,446
suicidal,9
mood,42
tension,15
anxious,56
desperate,128
dismal,9
exhausted,36
insecure,8
distress,40
distressed,18
frustration,43
disgusting,264
boredom,9
bored,38
insane,225
stupidity,201
bullshit,297
uncertain,98
displeased,1
uncomfortable,27
melancholy,1
overwhelmed,51
pessimistic,8
unhappy,14
upset,66
outrage,57
ass,314
damn,466
covidiot,48
terrify,0
terrified,27
terrifying,75
distrust,27
scare,175
scared,293
scaring,35
dread,11
failed,755
failed,755
failure,661
fuck,827
fucking,816
miserable,29
regret,38
shock,84
shocked,113
negligence,114
betrayed,24
cry,84
crying,72
idiot,358
idiots,414
selfish,321
upheaval,11
mess,186
crisis,1947
horrible,146
violence,286
abuse,198
rape,55
stupid,785
