words,ocurrences
panic,128
fear,633
sad,768
mental,989
mind,482
sorry,531
shame,380
hate,428
hell,451
bad,1255
feel,1175
feeling,464
shit,972
worst,1145
worse,916
blame,488
lonely,38
chaos,174
mad,162
ruined,47
anxiety,369
stress,366
stressed,69
phobia,8
shame,380
hurt,154
disorder,81
loneliness,58
turmoil,24
anger,68
horror,72
rage,94
fate,36
nervous,64
restless,3
depression,231
grief,99
worry,334
worried,428
angst,5
depressed,23
suicide,122
suffer,249
suffering,430
uncertainty,152
uneasy,10
sadness,37
afraid,182
alone,568
suicidal,28
mood,51
tension,9
anxious,47
desperate,119
dismal,12
exhausted,78
insecure,21
distress,56
distressed,12
frustration,74
disgusting,192
boredom,10
bored,43
insane,125
stupidity,619
bullshit,204
uncertain,60
displeased,1
uncomfortable,30
melancholy,0
overwhelmed,237
pessimistic,8
unhappy,16
upset,89
outrage,58
ass,312
damn,524
covidiot,70
terrify,4
terrified,42
terrifying,83
distrust,20
scare,131
scared,194
scaring,16
dread,7
failed,529
failed,529
failure,586
fuck,918
fucking,791
miserable,24
regret,59
shock,113
shocked,147
negligence,100
betrayed,12
cry,108
crying,96
idiot,209
idiots,183
selfish,253
upheaval,10
mess,199
crisis,2094
horrible,151
violence,463
abuse,175
rape,22
stupid,550
