words,ocurrences
panic,143
fear,730
sad,767
mental,590
mind,534
sorry,554
shame,339
hate,345
hell,454
bad,1157
feel,882
feeling,279
shit,867
worst,724
worse,1060
blame,493
lonely,382
chaos,141
mad,129
ruined,51
anxiety,201
stress,255
stressed,46
phobia,2
shame,339
hurt,149
disorder,34
loneliness,54
turmoil,10
anger,72
horror,63
rage,47
fate,21
nervous,56
restless,2
depression,136
grief,64
worry,275
worried,652
angst,10
depressed,28
suicide,480
suffer,203
suffering,443
uncertainty,108
uneasy,2
sadness,28
afraid,215
alone,440
suicidal,24
mood,55
tension,8
anxious,55
desperate,106
dismal,16
exhausted,88
insecure,14
distress,39
distressed,1
frustration,21
disgusting,184
boredom,5
bored,23
insane,163
stupidity,222
bullshit,248
uncertain,52
displeased,0
uncomfortable,23
melancholy,1
overwhelmed,184
pessimistic,2
unhappy,12
upset,42
outrage,36
ass,335
damn,578
covidiot,176
terrify,4
terrified,42
terrifying,92
distrust,22
scare,108
scared,271
scaring,14
dread,14
failed,533
failed,533
failure,328
fuck,733
fucking,616
miserable,15
regret,42
shock,69
shocked,76
negligence,84
betrayed,5
cry,100
crying,91
idiot,263
idiots,272
selfish,311
upheaval,6
mess,170
crisis,1422
horrible,168
violence,364
abuse,155
rape,13
stupid,705
