words,ocurrences
panic,789
fear,989
sad,810
mental,851
mind,700
sorry,877
shame,446
hate,723
hell,710
bad,1970
feel,1430
feeling,664
shit,1492
worst,1259
worse,1277
blame,863
lonely,29
chaos,284
mad,183
ruined,86
anxiety,268
stress,457
stressed,66
phobia,6
shame,446
hurt,229
disorder,50
loneliness,75
turmoil,25
anger,82
horror,94
rage,86
fate,623
nervous,47
restless,3
depression,231
grief,100
worry,539
worried,690
angst,8
depressed,33
suicide,273
suffer,484
suffering,759
uncertainty,222
uneasy,4
sadness,30
afraid,244
alone,738
suicidal,23
mood,50
tension,24
anxious,92
desperate,178
dismal,15
exhausted,46
insecure,20
distress,54
distressed,13
frustration,50
disgusting,1384
boredom,10
bored,40
insane,217
stupidity,247
bullshit,385
uncertain,90
displeased,0
uncomfortable,47
melancholy,2
overwhelmed,104
pessimistic,9
unhappy,18
upset,83
outrage,90
ass,489
damn,569
covidiot,106
terrify,5
terrified,60
terrifying,85
distrust,36
scare,133
scared,212
scaring,31
dread,13
failed,1341
failed,1341
failure,940
fuck,1198
fucking,1251
miserable,32
regret,57
shock,139
shocked,177
negligence,240
betrayed,38
cry,81
crying,90
idiot,626
idiots,379
selfish,310
upheaval,27
mess,252
crisis,3164
horrible,233
violence,363
abuse,190
rape,55
stupid,1102
