words,ocurrences
panic,582
fear,1681
sad,1753
mental,1683
mind,1296
sorry,1202
shame,898
hate,1126
hell,1192
bad,2712
feel,2579
feeling,830
shit,2176
worst,1673
worse,1698
blame,1706
lonely,109
chaos,356
mad,452
ruined,119
anxiety,728
stress,823
stressed,142
phobia,6
shame,898
hurt,388
disorder,72
loneliness,83
turmoil,57
anger,175
horror,136
rage,76
fate,65
nervous,75
restless,17
depression,547
grief,182
worry,733
worried,805
angst,14
depressed,54
suicide,216
suffer,431
suffering,856
uncertainty,424
uneasy,10
sadness,62
afraid,476
alone,1401
suicidal,41
mood,128
tension,57
anxious,182
desperate,343
dismal,24
exhausted,92
insecure,36
distress,158
distressed,64
frustration,86
disgusting,525
boredom,133
bored,240
insane,364
stupidity,670
bullshit,565
uncertain,301
displeased,3
uncomfortable,46
melancholy,2
overwhelmed,294
pessimistic,62
unhappy,35
upset,168
outrage,182
ass,995
damn,1026
covidiot,151
terrify,7
terrified,81
terrifying,131
distrust,26
scare,260
scared,420
scaring,21
dread,16
failed,1210
failed,1210
failure,990
fuck,2009
fucking,1746
miserable,65
regret,107
shock,287
shocked,278
negligence,252
betrayed,24
cry,221
crying,218
idiot,963
idiots,928
selfish,340
upheaval,45
mess,377
crisis,11765
horrible,414
violence,770
abuse,489
rape,71
stupid,2026
