words,ocurrences
panic,522
fear,1186
sad,692
mental,1079
mind,647
sorry,815
shame,412
hate,520
hell,673
bad,2775
feel,1543
feeling,459
shit,1065
worst,889
worse,1150
blame,765
lonely,49
chaos,326
mad,187
ruined,82
anxiety,358
stress,479
stressed,74
phobia,11
shame,412
hurt,222
disorder,60
loneliness,78
turmoil,100
anger,84
horror,73
rage,65
fate,57
nervous,45
restless,3
depression,284
grief,83
worry,503
worried,933
angst,7
depressed,34
suicide,177
suffer,298
suffering,537
uncertainty,285
uneasy,7
sadness,25
afraid,375
alone,630
suicidal,15
mood,49
tension,23
anxious,94
desperate,199
dismal,10
exhausted,54
insecure,14
distress,68
distressed,103
frustration,60
disgusting,339
boredom,10
bored,42
insane,487
stupidity,220
bullshit,345
uncertain,125
displeased,1
uncomfortable,55
melancholy,2
overwhelmed,89
pessimistic,12
unhappy,25
upset,79
outrage,48
ass,466
damn,576
covidiot,53
terrify,6
terrified,62
terrifying,93
distrust,33
scare,167
scared,573
scaring,31
dread,17
failed,985
failed,985
failure,826
fuck,1102
fucking,962
miserable,57
regret,64
shock,156
shocked,164
negligence,150
betrayed,18
cry,100
crying,88
idiot,446
idiots,325
selfish,230
upheaval,22
mess,254
crisis,3548
horrible,172
violence,413
abuse,229
rape,37
stupid,866
