words,ocurrences
panic,394
fear,1963
sad,1551
mental,1154
mind,1251
sorry,1199
shame,815
hate,1160
hell,1260
bad,3041
feel,2332
feeling,840
shit,2698
worst,2019
worse,4709
blame,1775
lonely,52
chaos,293
mad,375
ruined,119
anxiety,534
stress,653
stressed,151
phobia,7
shame,815
hurt,700
disorder,92
loneliness,52
turmoil,40
anger,168
horror,468
rage,108
fate,56
nervous,145
restless,5
depression,306
grief,132
worry,810
worried,729
angst,10
depressed,54
suicide,404
suffer,569
suffering,891
uncertainty,345
uneasy,76
sadness,39
afraid,436
alone,1126
suicidal,32
mood,101
tension,111
anxious,149
desperate,250
dismal,15
exhausted,59
insecure,31
distress,98
distressed,17
frustration,58
disgusting,435
boredom,15
bored,71
insane,505
stupidity,606
bullshit,572
uncertain,166
displeased,2
uncomfortable,88
melancholy,0
overwhelmed,315
pessimistic,17
unhappy,29
upset,164
outrage,167
ass,1160
damn,1807
covidiot,276
terrify,7
terrified,100
terrifying,234
distrust,31
scare,268
scared,424
scaring,30
dread,19
failed,1579
failed,1579
failure,1406
fuck,2264
fucking,2187
miserable,49
regret,171
shock,181
shocked,313
negligence,287
betrayed,27
cry,185
crying,133
idiot,1288
idiots,835
selfish,569
upheaval,17
mess,500
crisis,6279
horrible,400
violence,532
abuse,342
rape,58
stupid,2409
