words,ocurrences
panic,2455
fear,1194
sad,234
mental,108
mind,344
sorry,419
shame,137
hate,281
hell,297
bad,1145
feel,691
feeling,240
shit,972
worst,490
worse,776
blame,357
lonely,21
chaos,166
mad,229
ruined,23
anxiety,298
stress,144
stressed,49
phobia,1
shame,137
hurt,156
disorder,13
loneliness,11
turmoil,23
anger,95
horror,45
rage,13
fate,25
nervous,108
restless,3
depression,29
grief,11
worry,616
worried,1046
angst,6
depressed,13
suicide,33
suffer,121
suffering,147
uncertainty,231
uneasy,3
sadness,5
afraid,281
alone,205
suicidal,5
mood,31
tension,26
anxious,71
desperate,36
dismal,5
exhausted,17
insecure,10
distress,28
distressed,3
frustration,12
disgusting,130
boredom,6
bored,49
insane,68
stupidity,81
bullshit,98
uncertain,38
displeased,0
uncomfortable,17
melancholy,1
overwhelmed,53
pessimistic,7
unhappy,9
upset,39
outrage,45
ass,323
damn,392
covidiot,0
terrify,1
terrified,56
terrifying,50
distrust,8
scare,991
scared,575
scaring,61
dread,11
failed,142
failed,142
failure,106
fuck,616
fucking,641
miserable,12
regret,31
shock,173
shocked,26
negligence,18
betrayed,0
cry,49
crying,42
idiot,181
idiots,108
selfish,81
upheaval,3
mess,72
crisis,1698
horrible,62
violence,80
abuse,46
rape,7
stupid,432
