words,ocurrences
panic,360
fear,1261
sad,923
mental,741
mind,833
sorry,819
shame,658
hate,706
hell,816
bad,1784
feel,1997
feeling,444
shit,1770
worst,1843
worse,1484
blame,1554
lonely,51
chaos,315
mad,256
ruined,101
anxiety,386
stress,409
stressed,71
phobia,3
shame,658
hurt,316
disorder,45
loneliness,30
turmoil,61
anger,255
horror,78
rage,114
fate,60
nervous,63
restless,2
depression,296
grief,99
worry,706
worried,637
angst,1
depressed,48
suicide,150
suffer,301
suffering,606
uncertainty,199
uneasy,9
sadness,27
afraid,426
alone,709
suicidal,17
mood,71
tension,44
anxious,74
desperate,189
dismal,16
exhausted,51
insecure,19
distress,99
distressed,28
frustration,53
disgusting,335
boredom,38
bored,119
insane,201
stupidity,289
bullshit,392
uncertain,171
displeased,1
uncomfortable,55
melancholy,1
overwhelmed,157
pessimistic,16
unhappy,24
upset,127
outrage,127
ass,697
damn,584
covidiot,53
terrify,9
terrified,63
terrifying,130
distrust,23
scare,178
scared,448
scaring,16
dread,20
failed,1014
failed,1014
failure,641
fuck,1642
fucking,1500
miserable,26
regret,107
shock,163
shocked,161
negligence,125
betrayed,10
cry,168
crying,155
idiot,853
idiots,607
selfish,500
upheaval,17
mess,251
crisis,4869
horrible,263
violence,1017
abuse,295
rape,111
stupid,1256
