words,ocurrences
panic,260
fear,1219
sad,878
mental,1172
mind,730
sorry,874
shame,601
hate,712
hell,834
bad,2091
feel,1383
feeling,455
shit,1600
worst,1437
worse,1243
blame,850
lonely,50
chaos,267
mad,323
ruined,120
anxiety,441
stress,530
stressed,94
phobia,6
shame,601
hurt,281
disorder,58
loneliness,84
turmoil,40
anger,78
horror,83
rage,44
fate,58
nervous,60
restless,4
depression,551
grief,124
worry,674
worried,592
angst,22
depressed,46
suicide,213
suffer,292
suffering,587
uncertainty,360
uneasy,5
sadness,45
afraid,312
alone,1005
suicidal,21
mood,62
tension,29
anxious,89
desperate,278
dismal,13
exhausted,41
insecure,25
distress,104
distressed,45
frustration,53
disgusting,386
boredom,10
bored,51
insane,272
stupidity,263
bullshit,473
uncertain,179
displeased,6
uncomfortable,36
melancholy,0
overwhelmed,74
pessimistic,10
unhappy,22
upset,245
outrage,104
ass,545
damn,926
covidiot,48
terrify,3
terrified,52
terrifying,155
distrust,30
scare,222
scared,292
scaring,21
dread,103
failed,1240
failed,1240
failure,986
fuck,1735
fucking,1256
miserable,35
regret,70
shock,192
shocked,179
negligence,162
betrayed,12
cry,136
crying,126
idiot,457
idiots,319
selfish,210
upheaval,18
mess,339
crisis,3676
horrible,282
violence,483
abuse,245
rape,39
stupid,1004
