words,ocurrences
panic,58
fear,326
sad,199
mental,173
mind,154
sorry,155
shame,118
hate,207
hell,151
bad,386
feel,263
feeling,94
shit,235
worst,175
worse,265
blame,171
lonely,6
chaos,39
mad,37
ruined,10
anxiety,70
stress,75
stressed,28
phobia,19
shame,118
hurt,44
disorder,17
loneliness,6
turmoil,5
anger,262
horror,22
rage,11
fate,8
nervous,11
restless,1
depression,25
grief,38
worry,85
worried,86
angst,4
depressed,3
suicide,38
suffer,63
suffering,442
uncertainty,17
uneasy,1
sadness,13
afraid,86
alone,156
suicidal,1
mood,7
tension,7
anxious,10
desperate,34
dismal,2
exhausted,25
insecure,2
distress,13
distressed,0
frustration,235
disgusting,213
boredom,1
bored,5
insane,60
stupidity,94
bullshit,111
uncertain,9
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,75
pessimistic,2
unhappy,2
upset,17
outrage,13
ass,102
damn,132
covidiot,16
terrify,0
terrified,20
terrifying,16
distrust,8
scare,61
scared,62
scaring,6
dread,3
failed,168
failed,168
failure,107
fuck,185
fucking,169
miserable,12
regret,27
shock,20
shocked,22
negligence,32
betrayed,3
cry,30
crying,29
idiot,78
idiots,93
selfish,60
upheaval,1
mess,51
crisis,522
horrible,43
violence,114
abuse,81
rape,20
stupid,244
