words,ocurrences
panic,126
fear,486
sad,425
mental,283
mind,283
sorry,265
shame,214
hate,267
hell,305
bad,672
feel,636
feeling,243
shit,417
worst,364
worse,716
blame,241
lonely,20
chaos,50
mad,71
ruined,73
anxiety,123
stress,188
stressed,40
phobia,4
shame,214
hurt,76
disorder,35
loneliness,18
turmoil,8
anger,36
horror,31
rage,10
fate,9
nervous,27
restless,3
depression,80
grief,42
worry,183
worried,271
angst,1
depressed,13
suicide,74
suffer,369
suffering,218
uncertainty,33
uneasy,3
sadness,18
afraid,117
alone,218
suicidal,9
mood,33
tension,12
anxious,31
desperate,59
dismal,7
exhausted,21
insecure,3
distress,20
distressed,3
frustration,13
disgusting,92
boredom,3
bored,22
insane,65
stupidity,73
bullshit,132
uncertain,49
displeased,0
uncomfortable,41
melancholy,0
overwhelmed,66
pessimistic,8
unhappy,5
upset,24
outrage,15
ass,168
damn,212
covidiot,36
terrify,2
terrified,14
terrifying,42
distrust,19
scare,104
scared,108
scaring,9
dread,96
failed,231
failed,231
failure,306
fuck,398
fucking,294
miserable,7
regret,10
shock,25
shocked,54
negligence,66
betrayed,13
cry,46
crying,42
idiot,131
idiots,135
selfish,90
upheaval,3
mess,89
crisis,811
horrible,76
violence,96
abuse,75
rape,17
stupid,307
