words,ocurrences
panic,219
fear,862
sad,1100
mental,944
mind,647
sorry,940
shame,515
hate,553
hell,804
bad,1622
feel,1360
feeling,515
shit,1452
worst,1070
worse,1126
blame,555
lonely,49
chaos,140
mad,181
ruined,287
anxiety,285
stress,440
stressed,72
phobia,8
shame,515
hurt,276
disorder,79
loneliness,74
turmoil,14
anger,85
horror,70
rage,117
fate,58
nervous,61
restless,2
depression,240
grief,190
worry,528
worried,767
angst,1
depressed,34
suicide,237
suffer,851
suffering,729
uncertainty,230
uneasy,5
sadness,51
afraid,263
alone,674
suicidal,17
mood,53
tension,19
anxious,64
desperate,307
dismal,19
exhausted,90
insecure,21
distress,61
distressed,9
frustration,54
disgusting,409
boredom,16
bored,40
insane,195
stupidity,229
bullshit,362
uncertain,74
displeased,0
uncomfortable,59
melancholy,0
overwhelmed,345
pessimistic,7
unhappy,16
upset,134
outrage,77
ass,563
damn,941
covidiot,128
terrify,6
terrified,42
terrifying,101
distrust,33
scare,210
scared,239
scaring,26
dread,20
failed,790
failed,790
failure,592
fuck,1324
fucking,1142
miserable,39
regret,122
shock,115
shocked,140
negligence,235
betrayed,12
cry,176
crying,158
idiot,423
idiots,302
selfish,351
upheaval,15
mess,218
crisis,2642
horrible,241
violence,498
abuse,249
rape,27
stupid,1019
