words,ocurrences
panic,1268
fear,1725
sad,1636
mental,1052
mind,1181
sorry,1142
shame,1114
hate,1120
hell,1326
bad,2694
feel,2783
feeling,931
shit,2711
worst,1855
worse,1971
blame,1172
lonely,77
chaos,446
mad,538
ruined,129
anxiety,970
stress,629
stressed,179
phobia,4
shame,1114
hurt,358
disorder,54
loneliness,80
turmoil,49
anger,155
horror,130
rage,62
fate,91
nervous,82
restless,9
depression,322
grief,149
worry,824
worried,1112
angst,7
depressed,57
suicide,205
suffer,365
suffering,743
uncertainty,474
uneasy,9
sadness,49
afraid,446
alone,1121
suicidal,22
mood,132
tension,38
anxious,200
desperate,292
dismal,12
exhausted,63
insecure,26
distress,112
distressed,32
frustration,59
disgusting,574
boredom,89
bored,318
insane,362
stupidity,367
bullshit,501
uncertain,314
displeased,0
uncomfortable,41
melancholy,2
overwhelmed,447
pessimistic,13
unhappy,21
upset,199
outrage,94
ass,1073
damn,1257
covidiot,243
terrify,8
terrified,139
terrifying,277
distrust,31
scare,375
scared,684
scaring,45
dread,32
failed,1051
failed,1051
failure,1093
fuck,2378
fucking,1938
miserable,92
regret,114
shock,248
shocked,205
negligence,209
betrayed,16
cry,251
crying,255
idiot,885
idiots,524
selfish,356
upheaval,15
mess,353
crisis,11068
horrible,377
violence,307
abuse,286
rape,36
stupid,1624
