word,count
coronavirus,159133
covid19,68182
covid,67416
19,65124
people,31957
amp,25948
us,25143
cases,23413
pandemic,20969
via,19409
trump,19283
new,19076
get,16886
help,16493
one,15589
world,15304
like,15082
time,14489
china,14128
virus,14030
need,13899
home,13551
news,13297
health,12811
please,12157
stay,11313
crisis,11081
know,10585
would,10264
work,9481
good,9336
government,9171
000,8967
day,8876
go,8845
due,8720
lockdown,8709
could,8687
see,8674
spread,8657
realdonaldtrump,8556
take,8533
country,8526
today,8449
going,8258
deaths,8108
many,8038
outbreak,7987
still,7956
even,7687
support,7658
workers,7637
first,7525
right,7338
make,7337
re,7318
well,7309
fight,7303
response,7208
positive,7155
hospital,7036
care,6984
let,6918
covid2019,6873
may,6871
think,6819
state,6772
says,6706
also,6624
back,6448
thank,6419
great,6390
much,6317
number,6264
read,6250
social,6217
patients,6194
must,6180
stop,6091
death,6075
way,6061
test,6047
testing,6036
keep,6013
president,5991
really,5963
want,5952
safe,5914
days,5816
live,5801
say,5773
confirmed,5722
everyone,5640
said,5608
bill,5607
medical,5559
times,5543
uk,5507
free,5247
amid,5244
self,5181
working,5152
every,5106
italy,5061
relief,5016
got,4973
america,4963
public,4914
business,4875
million,4798
last,4724
thanks,4677
god,4675
latest,4667
2020,4634
corona,4622
hope,4609
india,4606
march,4605
update,4582
daily,4569
lives,4556
tested,4516
life,4499
use,4495
staff,4487
quarantine,4486
global,4450
man,4432
week,4403
come,4306
call,4282
nhs,4256
risk,4244
chinese,4241
year,4239
coronaviruspandemic,4221
money,4191
10,4146
getting,4141
family,4091
states,4088
look,4073
case,4067
two,4058
americans,4043
best,4037
information,3975
die,3954
thing,3936
doctors,3915
total,3895
hospitals,3886
real,3878
usa,3873
around,3839
made,3837
better,3837
give,3827
watch,3818
love,3796
distancing,3795
never,3787
already,3766
job,3752
tests,3751
house,3733
media,3719
done,3710
economy,3706
dr,3700
food,3691
countries,3686
next,3678
check,3657
emergency,3657
video,3643
end,3635
community,3631
york,3596
symptoms,3593
needs,3593
pay,3561
stimulus,3558
ca,3508
ve,3497
data,3489
weeks,3470
healthcare,3464
put,3460
together,3452
stayhome,3404
another,3395
face,3392
important,3340
making,3332
numbers,3305
since,3290
long,3273
things,3269
sure,3254
protect,3236
package,3226
anyone,3223
youtube,3219
part,3215
old,3206
sign,3195
masks,3177
share,3173
trying,3170
find,3165
county,3154
infected,3138
show,3120
save,3118
something,3111
without,3098
enough,3071
disease,3056
updates,3056
businesses,3045
taking,3040
economic,3025
open,3010
impact,3009
big,3003
months,2962
yet,2958
away,2946
city,2926
someone,2905
measures,2887
online,2887
situation,2884
flu,2859
local,2850
gt,2847
order,2844
place,2838
article,2822
far,2811
coming,2797
post,2793
feel,2792
follow,2779
died,2778
others,2775
across,2764
sick,2751
national,2742
senate,2740
shit,2738
rate,2731
ever,2728
full,2707
hard,2698
bad,2695
top,2682
leaders,2677
always,2665
start,2661
years,2653
american,2630
act,2630
high,2626
might,2624
tell,2616
govt,2613
person,2597
nothing,2591
20,2587
essential,2586
team,2578
everything,2568
isolation,2544
na,2541
story,2540
26,2533
lot,2516
yes,2515
nurses,2504
join,2500
police,2483
plan,2468
nation,2454
breaking,2451
system,2450
soon,2438
change,2438
whole,2435
