words,ocurrences
panic,219
fear,763
sad,442
mental,1804
mind,444
sorry,284
shame,236
hate,329
hell,350
bad,937
feel,832
feeling,348
shit,691
worst,704
worse,697
blame,423
lonely,31
chaos,76
mad,331
ruined,49
anxiety,471
stress,341
stressed,158
phobia,8
shame,236
hurt,120
disorder,332
loneliness,35
turmoil,6
anger,33
horror,43
rage,22
fate,22
nervous,41
restless,0
depression,553
grief,78
worry,277
worried,1247
angst,2
depressed,34
suicide,159
suffer,854
suffering,440
uncertainty,155
uneasy,3
sadness,11
afraid,159
alone,691
suicidal,10
mood,185
tension,16
anxious,69
desperate,74
dismal,9
exhausted,45
insecure,11
distress,34
distressed,5
frustration,46
disgusting,116
boredom,15
bored,31
insane,97
stupidity,114
bullshit,190
uncertain,53
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,81
pessimistic,7
unhappy,16
upset,51
outrage,50
ass,194
damn,429
covidiot,42
terrify,4
terrified,24
terrifying,98
distrust,20
scare,97
scared,183
scaring,19
dread,11
failed,544
failed,544
failure,524
fuck,625
fucking,552
miserable,35
regret,28
shock,77
shocked,71
negligence,72
betrayed,8
cry,73
crying,67
idiot,181
idiots,178
selfish,160
upheaval,10
mess,151
crisis,1674
horrible,112
violence,257
abuse,137
rape,18
stupid,489
