words,ocurrences
panic,102
fear,349
sad,197
mental,393
mind,229
sorry,184
shame,141
hate,152
hell,276
bad,559
feel,486
feeling,145
shit,381
worst,324
worse,385
blame,300
lonely,7
chaos,49
mad,55
ruined,25
anxiety,115
stress,115
stressed,20
phobia,1
shame,141
hurt,59
disorder,28
loneliness,19
turmoil,5
anger,35
horror,27
rage,10
fate,15
nervous,24
restless,4
depression,57
grief,42
worry,145
worried,134
angst,4
depressed,7
suicide,45
suffer,84
suffering,142
uncertainty,45
uneasy,0
sadness,8
afraid,98
alone,253
suicidal,6
mood,146
tension,2
anxious,19
desperate,67
dismal,2
exhausted,21
insecure,8
distress,21
distressed,0
frustration,14
disgusting,229
boredom,2
bored,23
insane,92
stupidity,75
bullshit,169
uncertain,20
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,91
pessimistic,2
unhappy,5
upset,99
outrage,30
ass,129
damn,185
covidiot,32
terrify,1
terrified,15
terrifying,18
distrust,12
scare,42
scared,88
scaring,3
dread,1
failed,266
failed,266
failure,190
fuck,380
fucking,310
miserable,6
regret,71
shock,40
shocked,44
negligence,97
betrayed,7
cry,35
crying,37
idiot,134
idiots,128
selfish,106
upheaval,4
mess,64
crisis,944
horrible,53
violence,119
abuse,130
rape,12
stupid,307
