words,ocurrences
panic,387
fear,1747
sad,1059
mental,810
mind,852
sorry,886
shame,684
hate,797
hell,892
bad,2331
feel,1541
feeling,515
shit,1687
worst,1631
worse,1693
blame,1153
lonely,28
chaos,250
mad,272
ruined,127
anxiety,319
stress,431
stressed,98
phobia,6
shame,684
hurt,294
disorder,80
loneliness,36
turmoil,26
anger,169
horror,122
rage,74
fate,289
nervous,85
restless,4
depression,277
grief,154
worry,504
worried,535
angst,10
depressed,39
suicide,153
suffer,420
suffering,841
uncertainty,162
uneasy,13
sadness,52
afraid,415
alone,858
suicidal,11
mood,60
tension,35
anxious,84
desperate,235
dismal,23
exhausted,51
insecure,39
distress,56
distressed,10
frustration,49
disgusting,355
boredom,29
bored,299
insane,330
stupidity,409
bullshit,462
uncertain,108
displeased,1
uncomfortable,90
melancholy,3
overwhelmed,192
pessimistic,12
unhappy,23
upset,90
outrage,199
ass,742
damn,907
covidiot,143
terrify,7
terrified,138
terrifying,283
distrust,46
scare,198
scared,380
scaring,35
dread,21
failed,1353
failed,1353
failure,2308
fuck,1222
fucking,1293
miserable,45
regret,49
shock,177
shocked,595
negligence,226
betrayed,29
cry,144
crying,136
idiot,836
idiots,545
selfish,401
upheaval,12
mess,396
crisis,5420
horrible,343
violence,320
abuse,219
rape,85
stupid,1504
