words,ocurrences
panic,600
fear,1840
sad,2271
mental,2103
mind,1426
sorry,1313
shame,1028
hate,1155
hell,1172
bad,2816
feel,2854
feeling,964
shit,2114
worst,1684
worse,2040
blame,1526
lonely,113
chaos,265
mad,454
ruined,177
anxiety,957
stress,949
stressed,182
phobia,6
shame,1028
hurt,494
disorder,80
loneliness,127
turmoil,43
anger,152
horror,151
rage,101
fate,156
nervous,108
restless,26
depression,654
grief,262
worry,846
worried,957
angst,9
depressed,96
suicide,2071
suffer,575
suffering,1211
uncertainty,510
uneasy,12
sadness,98
afraid,518
alone,1441
suicidal,54
mood,181
tension,54
anxious,217
desperate,401
dismal,13
exhausted,81
insecure,85
distress,198
distressed,28
frustration,72
disgusting,530
boredom,93
bored,251
insane,434
stupidity,442
bullshit,570
uncertain,313
displeased,3
uncomfortable,95
melancholy,8
overwhelmed,387
pessimistic,48
unhappy,34
upset,162
outrage,137
ass,907
damn,1060
covidiot,338
terrify,6
terrified,109
terrifying,224
distrust,36
scare,259
scared,536
scaring,29
dread,25
failed,1420
failed,1420
failure,1099
fuck,1875
fucking,1484
miserable,38
regret,115
shock,355
shocked,263
negligence,211
betrayed,25
cry,311
crying,228
idiot,891
idiots,611
selfish,376
upheaval,40
mess,437
crisis,12802
horrible,381
violence,761
abuse,771
rape,95
stupid,1773
