words,ocurrences
panic,63
fear,324
sad,221
mental,406
mind,241
sorry,251
shame,137
hate,230
hell,214
bad,533
feel,447
feeling,144
shit,419
worst,652
worse,387
blame,308
lonely,13
chaos,73
mad,54
ruined,17
anxiety,159
stress,124
stressed,25
phobia,4
shame,137
hurt,57
disorder,50
loneliness,12
turmoil,4
anger,24
horror,23
rage,18
fate,12
nervous,23
restless,4
depression,125
grief,38
worry,146
worried,136
angst,0
depressed,8
suicide,58
suffer,155
suffering,207
uncertainty,70
uneasy,5
sadness,6
afraid,106
alone,229
suicidal,5
mood,17
tension,4
anxious,17
desperate,43
dismal,7
exhausted,16
insecure,6
distress,30
distressed,4
frustration,11
disgusting,201
boredom,5
bored,112
insane,89
stupidity,91
bullshit,143
uncertain,37
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,46
pessimistic,2
unhappy,7
upset,32
outrage,21
ass,144
damn,228
covidiot,20
terrify,1
terrified,15
terrifying,25
distrust,22
scare,66
scared,79
scaring,8
dread,8
failed,332
failed,332
failure,440
fuck,385
fucking,314
miserable,10
regret,25
shock,38
shocked,41
negligence,69
betrayed,3
cry,23
crying,30
idiot,174
idiots,119
selfish,76
upheaval,4
mess,73
crisis,884
horrible,42
violence,124
abuse,86
rape,27
stupid,481
