words,ocurrences
panic,61
fear,231
sad,143
mental,283
mind,238
sorry,138
shame,106
hate,158
hell,246
bad,508
feel,335
feeling,114
shit,486
worst,314
worse,365
blame,230
lonely,4
chaos,35
mad,53
ruined,16
anxiety,79
stress,85
stressed,30
phobia,3
shame,106
hurt,50
disorder,32
loneliness,41
turmoil,4
anger,16
horror,22
rage,20
fate,19
nervous,18
restless,3
depression,54
grief,51
worry,160
worried,108
angst,0
depressed,9
suicide,63
suffer,58
suffering,155
uncertainty,45
uneasy,0
sadness,4
afraid,73
alone,202
suicidal,4
mood,24
tension,7
anxious,19
desperate,37
dismal,6
exhausted,27
insecure,4
distress,16
distressed,0
frustration,14
disgusting,75
boredom,2
bored,7
insane,65
stupidity,41
bullshit,125
uncertain,19
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,56
pessimistic,0
unhappy,6
upset,23
outrage,33
ass,253
damn,273
covidiot,47
terrify,1
terrified,13
terrifying,13
distrust,5
scare,64
scared,40
scaring,3
dread,4
failed,160
failed,160
failure,114
fuck,310
fucking,270
miserable,9
regret,25
shock,62
shocked,150
negligence,13
betrayed,3
cry,27
crying,31
idiot,125
idiots,75
selfish,60
upheaval,2
mess,41
crisis,712
horrible,50
violence,104
abuse,85
rape,32
stupid,270
