words,ocurrences
panic,3958
fear,2022
sad,418
mental,167
mind,555
sorry,512
shame,195
hate,476
hell,472
bad,1836
feel,1039
feeling,384
shit,1358
worst,846
worse,1237
blame,760
lonely,18
chaos,434
mad,213
ruined,59
anxiety,584
stress,313
stressed,79
phobia,4
shame,195
hurt,278
disorder,22
loneliness,11
turmoil,103
anger,68
horror,52
rage,37
fate,89
nervous,104
restless,1
depression,72
grief,24
worry,884
worried,1230
angst,5
depressed,25
suicide,64
suffer,161
suffering,246
uncertainty,410
uneasy,14
sadness,9
afraid,519
alone,310
suicidal,11
mood,40
tension,30
anxious,117
desperate,92
dismal,2
exhausted,17
insecure,14
distress,20
distressed,10
frustration,99
disgusting,172
boredom,6
bored,49
insane,143
stupidity,157
bullshit,202
uncertain,105
displeased,5
uncomfortable,16
melancholy,1
overwhelmed,97
pessimistic,6
unhappy,9
upset,100
outrage,77
ass,667
damn,637
covidiot,1
terrify,4
terrified,86
terrifying,59
distrust,15
scare,1089
scared,773
scaring,49
dread,13
failed,240
failed,240
failure,299
fuck,1035
fucking,923
miserable,26
regret,43
shock,553
shocked,58
negligence,34
betrayed,1
cry,82
crying,58
idiot,475
idiots,234
selfish,134
upheaval,15
mess,162
crisis,2772
horrible,120
violence,86
abuse,33
rape,9
stupid,753
