words,ocurrences
panic,200
fear,790
sad,567
mental,462
mind,486
sorry,421
shame,321
hate,371
hell,693
bad,1157
feel,811
feeling,242
shit,1118
worst,681
worse,816
blame,402
lonely,10
chaos,2065
mad,149
ruined,37
anxiety,187
stress,187
stressed,36
phobia,3
shame,321
hurt,170
disorder,55
loneliness,12
turmoil,5
anger,99
horror,56
rage,42
fate,42
nervous,39
restless,3
depression,89
grief,59
worry,323
worried,301
angst,4
depressed,16
suicide,83
suffer,212
suffering,357
uncertainty,77
uneasy,0
sadness,13
afraid,197
alone,369
suicidal,14
mood,24
tension,12
anxious,48
desperate,86
dismal,4
exhausted,285
insecure,13
distress,36
distressed,3
frustration,43
disgusting,204
boredom,4
bored,7
insane,310
stupidity,236
bullshit,317
uncertain,54
displeased,0
uncomfortable,29
melancholy,0
overwhelmed,303
pessimistic,6
unhappy,8
upset,76
outrage,51
ass,433
damn,500
covidiot,59
terrify,6
terrified,33
terrifying,64
distrust,34
scare,134
scared,205
scaring,23
dread,6
failed,405
failed,405
failure,347
fuck,1035
fucking,992
miserable,46
regret,59
shock,52
shocked,236
negligence,87
betrayed,8
cry,85
crying,51
idiot,456
idiots,315
selfish,225
upheaval,3
mess,201
crisis,2830
horrible,158
violence,239
abuse,144
rape,25
stupid,942
