words,ocurrences
panic,81
fear,503
sad,375
mental,401
mind,277
sorry,335
shame,167
hate,266
hell,257
bad,781
feel,564
feeling,189
shit,642
worst,326
worse,468
blame,240
lonely,16
chaos,50
mad,78
ruined,27
anxiety,101
stress,131
stressed,35
phobia,4
shame,167
hurt,81
disorder,101
loneliness,9
turmoil,8
anger,50
horror,37
rage,18
fate,11
nervous,28
restless,3
depression,49
grief,59
worry,171
worried,170
angst,2
depressed,7
suicide,89
suffer,143
suffering,226
uncertainty,90
uneasy,1
sadness,17
afraid,154
alone,252
suicidal,11
mood,22
tension,12
anxious,36
desperate,65
dismal,6
exhausted,50
insecure,8
distress,39
distressed,3
frustration,12
disgusting,110
boredom,1
bored,13
insane,103
stupidity,135
bullshit,158
uncertain,28
displeased,0
uncomfortable,25
melancholy,0
overwhelmed,219
pessimistic,3
unhappy,10
upset,32
outrage,30
ass,205
damn,289
covidiot,85
terrify,1
terrified,26
terrifying,29
distrust,9
scare,67
scared,142
scaring,9
dread,4
failed,209
failed,209
failure,321
fuck,627
fucking,477
miserable,21
regret,41
shock,49
shocked,60
negligence,93
betrayed,6
cry,58
crying,80
idiot,204
idiots,231
selfish,149
upheaval,4
mess,97
crisis,1179
horrible,80
violence,135
abuse,181
rape,54
stupid,476
