words,ocurrences
panic,58
fear,247
sad,157
mental,351
mind,212
sorry,196
shame,103
hate,166
hell,130
bad,505
feel,407
feeling,134
shit,277
worst,255
worse,275
blame,204
lonely,7
chaos,18
mad,39
ruined,19
anxiety,69
stress,83
stressed,15
phobia,2
shame,103
hurt,34
disorder,21
loneliness,21
turmoil,3
anger,23
horror,9
rage,8
fate,34
nervous,14
restless,0
depression,52
grief,22
worry,99
worried,90
angst,2
depressed,4
suicide,39
suffer,64
suffering,185
uncertainty,33
uneasy,12
sadness,4
afraid,75
alone,145
suicidal,5
mood,31
tension,8
anxious,12
desperate,22
dismal,0
exhausted,29
insecure,6
distress,16
distressed,3
frustration,15
disgusting,98
boredom,2
bored,4
insane,58
stupidity,48
bullshit,76
uncertain,20
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,34
pessimistic,3
unhappy,5
upset,18
outrage,26
ass,98
damn,132
covidiot,27
terrify,1
terrified,33
terrifying,19
distrust,7
scare,35
scared,45
scaring,6
dread,2
failed,175
failed,175
failure,122
fuck,218
fucking,194
miserable,24
regret,22
shock,79
shocked,52
negligence,31
betrayed,5
cry,18
crying,12
idiot,84
idiots,88
selfish,48
upheaval,5
mess,64
crisis,572
horrible,37
violence,93
abuse,90
rape,5
stupid,216
