words,ocurrences
panic,3510
fear,1669
sad,401
mental,123
mind,454
sorry,409
shame,174
hate,360
hell,395
bad,1642
feel,905
feeling,354
shit,1383
worst,810
worse,1271
blame,624
lonely,8
chaos,449
mad,202
ruined,30
anxiety,311
stress,356
stressed,65
phobia,7
shame,174
hurt,202
disorder,17
loneliness,4
turmoil,40
anger,173
horror,45
rage,22
fate,61
nervous,106
restless,1
depression,36
grief,16
worry,758
worried,1183
angst,6
depressed,28
suicide,53
suffer,129
suffering,174
uncertainty,119
uneasy,17
sadness,4
afraid,410
alone,293
suicidal,4
mood,39
tension,6
anxious,81
desperate,76
dismal,6
exhausted,22
insecure,7
distress,50
distressed,2
frustration,87
disgusting,132
boredom,4
bored,60
insane,137
stupidity,158
bullshit,179
uncertain,46
displeased,0
uncomfortable,23
melancholy,2
overwhelmed,123
pessimistic,11
unhappy,7
upset,66
outrage,30
ass,548
damn,572
covidiot,0
terrify,1
terrified,88
terrifying,83
distrust,14
scare,855
scared,722
scaring,63
dread,29
failed,203
failed,203
failure,408
fuck,910
fucking,744
miserable,17
regret,29
shock,120
shocked,80
negligence,63
betrayed,4
cry,56
crying,51
idiot,296
idiots,232
selfish,151
upheaval,27
mess,146
crisis,3000
horrible,104
violence,71
abuse,34
rape,8
stupid,650
