words,ocurrences
panic,3543
fear,2094
sad,1167
mental,1108
mind,1136
sorry,1203
shame,590
hate,1029
hell,1269
bad,2583
feel,2599
feeling,961
shit,3494
worst,1425
worse,1851
blame,779
lonely,89
chaos,530
mad,472
ruined,141
anxiety,1213
stress,622
stressed,203
phobia,8
shame,590
hurt,329
disorder,60
loneliness,62
turmoil,53
anger,312
horror,112
rage,55
fate,67
nervous,127
restless,7
depression,218
grief,59
worry,966
worried,1311
angst,12
depressed,60
suicide,100
suffer,427
suffering,459
uncertainty,545
uneasy,22
sadness,49
afraid,492
alone,822
suicidal,27
mood,182
tension,26
anxious,320
desperate,182
dismal,9
exhausted,68
insecure,24
distress,83
distressed,7
frustration,27
disgusting,511
boredom,72
bored,258
insane,347
stupidity,395
bullshit,482
uncertain,336
displeased,2
uncomfortable,51
melancholy,1
overwhelmed,372
pessimistic,12
unhappy,14
upset,173
outrage,55
ass,1294
damn,1474
covidiot,1
terrify,3
terrified,134
terrifying,192
distrust,21
scare,722
scared,1006
scaring,61
dread,27
failed,554
failed,554
failure,496
fuck,2988
fucking,2639
miserable,45
regret,131
shock,197
shocked,167
negligence,93
betrayed,18
cry,205
crying,343
idiot,767
idiots,629
selfish,693
upheaval,40
mess,355
crisis,6815
horrible,246
violence,123
abuse,90
rape,24
stupid,1628
