words,ocurrences
panic,635
fear,1880
sad,1615
mental,1378
mind,1272
sorry,1280
shame,820
hate,1498
hell,1542
bad,2852
feel,2521
feeling,677
shit,2374
worst,1997
worse,2050
blame,1361
lonely,126
chaos,461
mad,461
ruined,204
anxiety,515
stress,583
stressed,131
phobia,10
shame,820
hurt,316
disorder,66
loneliness,87
turmoil,49
anger,121
horror,174
rage,255
fate,151
nervous,96
restless,22
depression,671
grief,259
worry,872
worried,786
angst,8
depressed,52
suicide,422
suffer,425
suffering,868
uncertainty,309
uneasy,24
sadness,79
afraid,531
alone,1130
suicidal,53
mood,137
tension,48
anxious,156
desperate,322
dismal,24
exhausted,81
insecure,41
distress,133
distressed,23
frustration,71
disgusting,472
boredom,59
bored,180
insane,386
stupidity,678
bullshit,564
uncertain,177
displeased,5
uncomfortable,66
melancholy,4
overwhelmed,188
pessimistic,17
unhappy,37
upset,179
outrage,119
ass,808
damn,1039
covidiot,629
terrify,10
terrified,90
terrifying,230
distrust,24
scare,252
scared,557
scaring,28
dread,25
failed,1135
failed,1135
failure,1079
fuck,2164
fucking,2475
miserable,65
regret,99
shock,359
shocked,384
negligence,254
betrayed,25
cry,222
crying,196
idiot,800
idiots,1207
selfish,1120
upheaval,38
mess,417
crisis,9224
horrible,394
violence,485
abuse,341
rape,46
stupid,2047
