words,ocurrences
panic,136
fear,852
sad,1351
mental,838
mind,781
sorry,955
shame,669
hate,722
hell,1061
bad,1962
feel,1706
feeling,587
shit,2016
worst,1023
worse,1152
blame,702
lonely,57
chaos,150
mad,262
ruined,226
anxiety,243
stress,387
stressed,74
phobia,19
shame,669
hurt,286
disorder,63
loneliness,98
turmoil,16
anger,60
horror,77
rage,88
fate,39
nervous,63
restless,2
depression,172
grief,123
worry,612
worried,729
angst,2
depressed,40
suicide,195
suffer,525
suffering,1093
uncertainty,208
uneasy,9
sadness,53
afraid,305
alone,697
suicidal,10
mood,69
tension,34
anxious,71
desperate,654
dismal,9
exhausted,85
insecure,30
distress,57
distressed,5
frustration,38
disgusting,444
boredom,16
bored,47
insane,325
stupidity,300
bullshit,575
uncertain,104
displeased,1
uncomfortable,92
melancholy,1
overwhelmed,189
pessimistic,5
unhappy,16
upset,102
outrage,90
ass,862
damn,1365
covidiot,164
terrify,4
terrified,45
terrifying,94
distrust,59
scare,168
scared,441
scaring,18
dread,14
failed,1130
failed,1130
failure,816
fuck,1977
fucking,1669
miserable,49
regret,53
shock,115
shocked,244
negligence,213
betrayed,11
cry,349
crying,346
idiot,587
idiots,495
selfish,331
upheaval,17
mess,259
crisis,2468
horrible,323
violence,436
abuse,323
rape,27
stupid,1272
