words,ocurrences
panic,102
fear,711
sad,321
mental,769
mind,443
sorry,365
shame,276
hate,432
hell,489
bad,924
feel,924
feeling,404
shit,837
worst,519
worse,591
blame,461
lonely,14
chaos,130
mad,152
ruined,32
anxiety,212
stress,232
stressed,48
phobia,2
shame,276
hurt,148
disorder,52
loneliness,55
turmoil,18
anger,45
horror,32
rage,39
fate,13
nervous,35
restless,2
depression,98
grief,67
worry,352
worried,395
angst,4
depressed,23
suicide,113
suffer,176
suffering,304
uncertainty,149
uneasy,4
sadness,28
afraid,194
alone,346
suicidal,15
mood,30
tension,12
anxious,42
desperate,73
dismal,3
exhausted,53
insecure,9
distress,54
distressed,5
frustration,34
disgusting,153
boredom,3
bored,16
insane,146
stupidity,177
bullshit,223
uncertain,82
displeased,1
uncomfortable,31
melancholy,1
overwhelmed,66
pessimistic,4
unhappy,14
upset,57
outrage,99
ass,471
damn,445
covidiot,491
terrify,0
terrified,29
terrifying,27
distrust,28
scare,83
scared,153
scaring,10
dread,5
failed,415
failed,415
failure,538
fuck,869
fucking,692
miserable,26
regret,38
shock,77
shocked,79
negligence,79
betrayed,8
cry,59
crying,72
idiot,373
idiots,238
selfish,130
upheaval,5
mess,133
crisis,1674
horrible,131
violence,316
abuse,161
rape,111
stupid,804
