words,ocurrences
panic,409
fear,1771
sad,1102
mental,1446
mind,1115
sorry,873
shame,728
hate,870
hell,865
bad,2381
feel,1982
feeling,645
shit,2022
worst,2895
worse,1979
blame,1399
lonely,101
chaos,351
mad,280
ruined,119
anxiety,532
stress,635
stressed,96
phobia,6
shame,728
hurt,397
disorder,88
loneliness,114
turmoil,58
anger,167
horror,99
rage,88
fate,64
nervous,116
restless,7
depression,306
grief,132
worry,823
worried,791
angst,6
depressed,62
suicide,184
suffer,612
suffering,703
uncertainty,481
uneasy,17
sadness,40
afraid,360
alone,857
suicidal,15
mood,106
tension,57
anxious,138
desperate,212
dismal,20
exhausted,68
insecure,45
distress,120
distressed,27
frustration,60
disgusting,390
boredom,27
bored,198
insane,308
stupidity,373
bullshit,427
uncertain,318
displeased,2
uncomfortable,80
melancholy,1
overwhelmed,199
pessimistic,21
unhappy,26
upset,145
outrage,103
ass,813
damn,943
covidiot,57
terrify,4
terrified,63
terrifying,123
distrust,19
scare,273
scared,437
scaring,20
dread,17
failed,1112
failed,1112
failure,928
fuck,1576
fucking,1304
miserable,52
regret,238
shock,267
shocked,252
negligence,272
betrayed,29
cry,181
crying,151
idiot,659
idiots,492
selfish,255
upheaval,37
mess,300
crisis,8791
horrible,289
violence,837
abuse,368
rape,87
stupid,1399
