words,ocurrences
panic,328
fear,1335
sad,1160
mental,1456
mind,795
sorry,697
shame,510
hate,646
hell,699
bad,1990
feel,1625
feeling,509
shit,1752
worst,2104
worse,1531
blame,1171
lonely,55
chaos,288
mad,251
ruined,171
anxiety,546
stress,641
stressed,152
phobia,9
shame,510
hurt,259
disorder,49
loneliness,48
turmoil,33
anger,91
horror,139
rage,64
fate,67
nervous,91
restless,9
depression,429
grief,100
worry,705
worried,669
angst,9
depressed,90
suicide,281
suffer,673
suffering,695
uncertainty,420
uneasy,48
sadness,39
afraid,396
alone,682
suicidal,14
mood,87
tension,40
anxious,86
desperate,244
dismal,13
exhausted,46
insecure,34
distress,83
distressed,13
frustration,43
disgusting,241
boredom,26
bored,61
insane,244
stupidity,282
bullshit,426
uncertain,149
displeased,2
uncomfortable,50
melancholy,1
overwhelmed,97
pessimistic,15
unhappy,24
upset,89
outrage,197
ass,655
damn,774
covidiot,177
terrify,4
terrified,75
terrifying,95
distrust,27
scare,201
scared,380
scaring,12
dread,17
failed,1490
failed,1490
failure,1086
fuck,1249
fucking,1131
miserable,31
regret,144
shock,180
shocked,212
negligence,181
betrayed,10
cry,103
crying,80
idiot,566
idiots,376
selfish,208
upheaval,18
mess,394
crisis,4664
horrible,235
violence,419
abuse,314
rape,62
stupid,1177
