words,ocurrences
panic,423
fear,1647
sad,1673
mental,1010
mind,1098
sorry,1263
shame,822
hate,1312
hell,1316
bad,3127
feel,2238
feeling,694
shit,2553
worst,1912
worse,1946
blame,1257
lonely,76
chaos,248
mad,356
ruined,130
anxiety,753
stress,459
stressed,134
phobia,4
shame,822
hurt,387
disorder,60
loneliness,71
turmoil,33
anger,91
horror,277
rage,116
fate,78
nervous,108
restless,17
depression,325
grief,123
worry,678
worried,669
angst,16
depressed,65
suicide,305
suffer,419
suffering,787
uncertainty,227
uneasy,7
sadness,44
afraid,414
alone,941
suicidal,31
mood,92
tension,34
anxious,121
desperate,246
dismal,20
exhausted,101
insecure,29
distress,86
distressed,19
frustration,51
disgusting,393
boredom,17
bored,109
insane,427
stupidity,727
bullshit,646
uncertain,213
displeased,2
uncomfortable,93
melancholy,1
overwhelmed,375
pessimistic,16
unhappy,24
upset,156
outrage,99
ass,1112
damn,1680
covidiot,182
terrify,10
terrified,89
terrifying,248
distrust,33
scare,325
scared,490
scaring,60
dread,26
failed,1448
failed,1448
failure,1435
fuck,2471
fucking,2398
miserable,38
regret,547
shock,190
shocked,241
negligence,309
betrayed,38
cry,158
crying,169
idiot,1397
idiots,905
selfish,593
upheaval,18
mess,500
crisis,5980
horrible,392
violence,404
abuse,709
rape,89
stupid,2547
