words,ocurrences
panic,328
fear,1202
sad,1201
mental,1235
mind,834
sorry,844
shame,675
hate,807
hell,1210
bad,2150
feel,1790
feeling,533
shit,2141
worst,1395
worse,1837
blame,795
lonely,58
chaos,350
mad,295
ruined,96
anxiety,345
stress,505
stressed,124
phobia,3
shame,675
hurt,303
disorder,84
loneliness,153
turmoil,30
anger,118
horror,127
rage,82
fate,46
nervous,60
restless,2
depression,229
grief,148
worry,533
worried,811
angst,32
depressed,66
suicide,210
suffer,371
suffering,768
uncertainty,254
uneasy,5
sadness,44
afraid,397
alone,983
suicidal,28
mood,51
tension,16
anxious,92
desperate,172
dismal,13
exhausted,109
insecure,36
distress,62
distressed,8
frustration,90
disgusting,640
boredom,8
bored,50
insane,308
stupidity,345
bullshit,510
uncertain,94
displeased,0
uncomfortable,44
melancholy,1
overwhelmed,472
pessimistic,15
unhappy,29
upset,169
outrage,90
ass,995
damn,1158
covidiot,117
terrify,28
terrified,147
terrifying,147
distrust,24
scare,163
scared,330
scaring,18
dread,20
failed,969
failed,969
failure,759
fuck,2236
fucking,1746
miserable,50
regret,66
shock,157
shocked,343
negligence,240
betrayed,22
cry,202
crying,322
idiot,682
idiots,426
selfish,484
upheaval,17
mess,365
crisis,3549
horrible,350
violence,444
abuse,243
rape,38
stupid,1209
