words,ocurrences
panic,153
fear,546
sad,357
mental,649
mind,368
sorry,291
shame,223
hate,558
hell,314
bad,730
feel,752
feeling,328
shit,548
worst,445
worse,460
blame,404
lonely,19
chaos,150
mad,92
ruined,36
anxiety,203
stress,240
stressed,55
phobia,6
shame,223
hurt,83
disorder,51
loneliness,48
turmoil,16
anger,42
horror,75
rage,9
fate,18
nervous,37
restless,3
depression,127
grief,65
worry,270
worried,308
angst,5
depressed,12
suicide,94
suffer,174
suffering,316
uncertainty,107
uneasy,4
sadness,21
afraid,161
alone,285
suicidal,11
mood,31
tension,9
anxious,99
desperate,56
dismal,5
exhausted,28
insecure,15
distress,72
distressed,3
frustration,22
disgusting,174
boredom,10
bored,34
insane,91
stupidity,95
bullshit,165
uncertain,63
displeased,1
uncomfortable,20
melancholy,0
overwhelmed,57
pessimistic,5
unhappy,9
upset,28
outrage,51
ass,191
damn,239
covidiot,54
terrify,3
terrified,27
terrifying,34
distrust,23
scare,109
scared,118
scaring,15
dread,9
failed,374
failed,374
failure,585
fuck,508
fucking,415
miserable,12
regret,23
shock,81
shocked,85
negligence,52
betrayed,5
cry,70
crying,63
idiot,157
idiots,140
selfish,86
upheaval,5
mess,149
crisis,2144
horrible,90
violence,287
abuse,205
rape,49
stupid,400
