words,ocurrences
panic,266
fear,904
sad,1153
mental,1082
mind,726
sorry,734
shame,843
hate,549
hell,749
bad,1709
feel,1391
feeling,505
shit,1241
worst,1243
worse,1156
blame,506
lonely,53
chaos,166
mad,274
ruined,85
anxiety,336
stress,429
stressed,108
phobia,5
shame,843
hurt,219
disorder,89
loneliness,87
turmoil,20
anger,93
horror,96
rage,64
fate,86
nervous,48
restless,5
depression,230
grief,123
worry,450
worried,616
angst,9
depressed,44
suicide,217
suffer,253
suffering,554
uncertainty,264
uneasy,7
sadness,57
afraid,323
alone,806
suicidal,25
mood,75
tension,15
anxious,84
desperate,129
dismal,12
exhausted,128
insecure,47
distress,57
distressed,8
frustration,69
disgusting,306
boredom,7
bored,48
insane,215
stupidity,268
bullshit,318
uncertain,105
displeased,1
uncomfortable,42
melancholy,1
overwhelmed,303
pessimistic,18
unhappy,9
upset,76
outrage,75
ass,559
damn,801
covidiot,105
terrify,8
terrified,48
terrifying,118
distrust,58
scare,199
scared,360
scaring,17
dread,25
failed,885
failed,885
failure,760
fuck,1258
fucking,1012
miserable,37
regret,70
shock,131
shocked,164
negligence,179
betrayed,22
cry,154
crying,143
idiot,541
idiots,386
selfish,425
upheaval,9
mess,318
crisis,2708
horrible,239
violence,783
abuse,243
rape,35
stupid,1158
